"five_minute_interval","ts","temp","humi"
2025-06-17 10:55:00.000 +0900,2025-06-17 10:55:07.181 +0900,28.1,70.9
2025-06-17 11:00:00.000 +0900,2025-06-17 11:00:05.436 +0900,28.3,70.8
2025-06-17 11:05:00.000 +0900,2025-06-17 11:05:03.758 +0900,28.1,71.6
2025-06-17 11:10:00.000 +0900,2025-06-17 11:10:02.068 +0900,28.2,71.9
2025-06-17 11:15:00.000 +0900,2025-06-17 11:15:00.286 +0900,28.6,71.1
2025-06-17 11:20:00.000 +0900,2025-06-17 11:20:09.269 +0900,29.3,69.0
2025-06-17 11:25:00.000 +0900,2025-06-17 11:25:07.568 +0900,29.8,67.6
2025-06-17 11:30:00.000 +0900,2025-06-17 11:30:05.732 +0900,30.9,64.8
2025-06-17 11:35:00.000 +0900,2025-06-17 11:35:04.044 +0900,32.9,58.5
2025-06-17 11:40:00.000 +0900,2025-06-17 11:40:02.258 +0900,34.9,54.1
2025-06-17 11:45:00.000 +0900,2025-06-17 11:45:00.549 +0900,38.1,47.2
2025-06-17 11:50:00.000 +0900,2025-06-17 11:50:09.523 +0900,38.7,44.9
2025-06-17 11:55:00.000 +0900,2025-06-17 11:55:07.645 +0900,38.1,45.4
2025-06-17 12:00:00.000 +0900,2025-06-17 12:00:05.936 +0900,38.5,45.0
2025-06-17 12:05:00.000 +0900,2025-06-17 12:05:04.207 +0900,38.5,46.6
2025-06-17 12:10:00.000 +0900,2025-06-17 12:10:02.529 +0900,38.2,45.4
2025-06-17 12:15:00.000 +0900,2025-06-17 12:15:00.796 +0900,37.5,44.3
2025-06-17 12:20:00.000 +0900,2025-06-17 12:20:09.664 +0900,37.2,46.2
2025-06-17 12:25:00.000 +0900,2025-06-17 12:25:08.016 +0900,37.8,45.4
2025-06-17 12:30:00.000 +0900,2025-06-17 12:30:06.454 +0900,37.5,46.0
2025-06-17 12:35:00.000 +0900,2025-06-17 12:35:04.849 +0900,36.4,49.2
2025-06-17 12:40:00.000 +0900,2025-06-17 12:40:03.159 +0900,36.9,46.5
2025-06-17 12:45:00.000 +0900,2025-06-17 12:45:01.435 +0900,36.6,47.1
2025-06-17 12:50:00.000 +0900,2025-06-17 12:50:10.529 +0900,35.6,48.0
2025-06-17 12:55:00.000 +0900,2025-06-17 12:55:08.795 +0900,35.8,47.8
2025-06-17 13:00:00.000 +0900,2025-06-17 13:00:06.956 +0900,36.3,46.6
2025-06-17 13:05:00.000 +0900,2025-06-17 13:05:05.316 +0900,36.9,46.0
2025-06-17 13:10:00.000 +0900,2025-06-17 13:10:03.593 +0900,37.3,44.7
2025-06-17 13:15:00.000 +0900,2025-06-17 13:15:01.757 +0900,37.3,45.3
2025-06-17 13:20:00.000 +0900,2025-06-17 13:20:00.036 +0900,36.3,46.6
2025-06-17 13:25:00.000 +0900,2025-06-17 13:25:09.149 +0900,36.2,47.7
2025-06-17 13:30:00.000 +0900,2025-06-17 13:30:07.299 +0900,38.6,44.5
2025-06-17 13:35:00.000 +0900,2025-06-17 13:35:05.572 +0900,40.2,40.4
2025-06-17 13:40:00.000 +0900,2025-06-17 13:40:03.825 +0900,40.8,38.9
2025-06-17 13:45:00.000 +0900,2025-06-17 13:45:02.059 +0900,40.7,38.8
2025-06-17 13:50:00.000 +0900,2025-06-17 13:50:00.489 +0900,40.7,39.2
2025-06-17 13:55:00.000 +0900,2025-06-17 13:55:09.458 +0900,40.6,40.7
2025-06-17 14:00:00.000 +0900,2025-06-17 14:00:07.718 +0900,41.9,38.6
2025-06-17 14:05:00.000 +0900,2025-06-17 14:05:06.158 +0900,43.0,35.8
2025-06-17 14:10:00.000 +0900,2025-06-17 14:10:04.424 +0900,41.5,37.1
2025-06-17 14:15:00.000 +0900,2025-06-17 14:15:02.595 +0900,39.3,40.9
2025-06-17 14:20:00.000 +0900,2025-06-17 14:20:00.976 +0900,39.6,40.9
2025-06-17 14:25:00.000 +0900,2025-06-17 14:25:09.829 +0900,39.3,40.6
2025-06-17 14:30:00.000 +0900,2025-06-17 14:30:08.223 +0900,39.0,40.9
2025-06-17 14:35:00.000 +0900,2025-06-17 14:35:06.338 +0900,39.4,39.8
2025-06-17 14:40:00.000 +0900,2025-06-17 14:40:04.650 +0900,38.9,41.4
2025-06-17 14:45:00.000 +0900,2025-06-17 14:45:02.952 +0900,38.7,42.7
2025-06-17 14:50:00.000 +0900,2025-06-17 14:50:01.357 +0900,38.0,43.2
2025-06-17 14:55:00.000 +0900,2025-06-17 14:55:10.375 +0900,37.7,45.5
2025-06-17 15:00:00.000 +0900,2025-06-17 15:00:08.640 +0900,37.3,43.4
2025-06-17 15:05:00.000 +0900,2025-06-17 15:05:06.858 +0900,39.2,40.6
2025-06-17 15:10:00.000 +0900,2025-06-17 15:10:04.996 +0900,39.2,41.7
2025-06-17 15:15:00.000 +0900,2025-06-17 15:15:03.438 +0900,37.9,44.4
2025-06-17 15:20:00.000 +0900,2025-06-17 15:20:01.663 +0900,37.0,44.1
2025-06-17 15:25:00.000 +0900,2025-06-17 15:25:10.669 +0900,36.2,45.9
2025-06-17 15:30:00.000 +0900,2025-06-17 15:30:08.978 +0900,37.5,44.6
2025-06-17 15:35:00.000 +0900,2025-06-17 15:35:07.292 +0900,38.6,43.1
2025-06-17 15:40:00.000 +0900,2025-06-17 15:40:05.514 +0900,38.7,40.1
2025-06-17 15:45:00.000 +0900,2025-06-17 15:45:03.826 +0900,39.6,37.9
2025-06-17 15:50:00.000 +0900,2025-06-17 15:50:02.277 +0900,40.4,37.9
2025-06-17 15:55:00.000 +0900,2025-06-17 15:55:00.519 +0900,40.9,36.7
2025-06-17 16:00:00.000 +0900,2025-06-17 16:00:09.550 +0900,40.7,35.4
2025-06-17 16:05:00.000 +0900,2025-06-17 16:05:07.746 +0900,40.7,35.0
2025-06-17 16:10:00.000 +0900,2025-06-17 16:10:06.048 +0900,41.1,34.4
2025-06-17 16:15:00.000 +0900,2025-06-17 16:15:04.300 +0900,39.2,39.2
2025-06-17 16:20:00.000 +0900,2025-06-17 16:20:02.474 +0900,39.8,38.0
2025-06-17 16:25:00.000 +0900,2025-06-17 16:25:00.868 +0900,41.3,35.7
2025-06-17 16:30:00.000 +0900,2025-06-17 16:30:09.695 +0900,39.4,38.1
2025-06-17 16:35:00.000 +0900,2025-06-17 16:35:08.028 +0900,37.7,41.7
2025-06-17 16:40:00.000 +0900,2025-06-17 16:40:06.305 +0900,36.2,43.2
2025-06-17 16:45:00.000 +0900,2025-06-17 16:45:04.466 +0900,37.6,42.0
2025-06-17 16:50:00.000 +0900,2025-06-17 16:50:02.795 +0900,37.9,41.9
2025-06-17 16:55:00.000 +0900,2025-06-17 16:55:01.022 +0900,39.1,40.4
2025-06-17 17:00:00.000 +0900,2025-06-17 17:00:10.027 +0900,40.6,36.1
2025-06-17 17:05:00.000 +0900,2025-06-17 17:05:08.373 +0900,38.6,40.0
2025-06-17 17:10:00.000 +0900,2025-06-17 17:10:06.673 +0900,37.3,41.5
2025-06-17 17:15:00.000 +0900,2025-06-17 17:15:05.026 +0900,39.2,37.9
2025-06-17 17:20:00.000 +0900,2025-06-17 17:20:03.325 +0900,40.0,36.8
2025-06-17 17:25:00.000 +0900,2025-06-17 17:25:01.580 +0900,40.9,36.9
2025-06-17 17:30:00.000 +0900,2025-06-17 17:30:10.566 +0900,41.5,35.2
2025-06-17 17:35:00.000 +0900,2025-06-17 17:35:08.868 +0900,41.2,36.0
2025-06-17 17:40:00.000 +0900,2025-06-17 17:40:07.133 +0900,40.6,36.1
2025-06-17 17:45:00.000 +0900,2025-06-17 17:45:05.313 +0900,40.3,36.7
2025-06-17 17:50:00.000 +0900,2025-06-17 17:50:03.699 +0900,39.9,36.9
2025-06-17 17:55:00.000 +0900,2025-06-17 17:55:01.999 +0900,39.0,40.0
2025-06-17 18:00:00.000 +0900,2025-06-17 18:00:00.263 +0900,37.2,42.6
2025-06-17 18:05:00.000 +0900,2025-06-17 18:05:09.111 +0900,35.9,46.3
2025-06-17 18:10:00.000 +0900,2025-06-17 18:10:07.511 +0900,35.4,46.0
2025-06-17 18:15:00.000 +0900,2025-06-17 18:15:05.672 +0900,34.3,47.4
2025-06-17 18:20:00.000 +0900,2025-06-17 18:20:03.935 +0900,34.2,48.1
2025-06-17 18:25:00.000 +0900,2025-06-17 18:25:02.190 +0900,35.5,47.4
2025-06-17 18:30:00.000 +0900,2025-06-17 18:30:00.401 +0900,36.1,46.3
2025-06-17 18:35:00.000 +0900,2025-06-17 18:35:09.325 +0900,35.7,44.7
2025-06-17 18:40:00.000 +0900,2025-06-17 18:40:07.604 +0900,35.3,47.2
2025-06-17 18:45:00.000 +0900,2025-06-17 18:45:06.044 +0900,34.8,47.7
2025-06-17 18:50:00.000 +0900,2025-06-17 18:50:04.266 +0900,34.3,48.9
2025-06-17 18:55:00.000 +0900,2025-06-17 18:55:02.645 +0900,33.3,51.7
2025-06-17 19:00:00.000 +0900,2025-06-17 19:00:00.911 +0900,31.9,55.4
2025-06-17 19:05:00.000 +0900,2025-06-17 19:05:09.813 +0900,31.2,57.7
2025-06-17 19:10:00.000 +0900,2025-06-17 19:10:07.972 +0900,30.9,57.7
2025-06-17 19:15:00.000 +0900,2025-06-17 19:15:06.238 +0900,30.8,58.8
2025-06-17 19:20:00.000 +0900,2025-06-17 19:20:04.537 +0900,30.5,60.4
2025-06-17 19:25:00.000 +0900,2025-06-17 19:25:02.803 +0900,30.0,60.7
2025-06-17 19:30:00.000 +0900,2025-06-17 19:30:01.127 +0900,29.5,63.9
2025-06-17 19:35:00.000 +0900,2025-06-17 19:35:10.242 +0900,29.1,65.3
2025-06-17 19:40:00.000 +0900,2025-06-17 19:40:08.379 +0900,28.6,66.7
2025-06-17 19:45:00.000 +0900,2025-06-17 19:45:06.804 +0900,28.2,67.9
2025-06-17 19:50:00.000 +0900,2025-06-17 19:50:05.071 +0900,27.8,70.0
2025-06-17 19:55:00.000 +0900,2025-06-17 19:55:03.466 +0900,27.5,71.0
2025-06-17 20:00:00.000 +0900,2025-06-17 20:00:01.792 +0900,27.2,72.8
2025-06-17 20:05:00.000 +0900,2025-06-17 20:05:00.095 +0900,26.8,74.8
2025-06-17 20:10:00.000 +0900,2025-06-17 20:10:09.075 +0900,26.5,75.7
2025-06-17 20:15:00.000 +0900,2025-06-17 20:15:07.397 +0900,26.3,76.0
2025-06-17 20:20:00.000 +0900,2025-06-17 20:20:05.676 +0900,26.2,77.3
2025-06-17 20:25:00.000 +0900,2025-06-17 20:25:04.064 +0900,26.0,77.7
2025-06-17 20:30:00.000 +0900,2025-06-17 20:30:02.337 +0900,25.8,78.6
2025-06-17 20:35:00.000 +0900,2025-06-17 20:35:00.508 +0900,25.7,79.5
2025-06-17 20:40:00.000 +0900,2025-06-17 20:40:09.633 +0900,25.7,80.1
2025-06-17 20:45:00.000 +0900,2025-06-17 20:45:07.897 +0900,25.5,80.6
2025-06-17 20:50:00.000 +0900,2025-06-17 20:50:06.054 +0900,25.5,80.7
2025-06-17 20:55:00.000 +0900,2025-06-17 20:55:04.458 +0900,25.3,80.9
2025-06-17 21:00:00.000 +0900,2025-06-17 21:00:02.723 +0900,25.2,81.5
2025-06-17 21:05:00.000 +0900,2025-06-17 21:05:01.040 +0900,25.1,82.0
2025-06-17 21:10:00.000 +0900,2025-06-17 21:10:09.934 +0900,25.0,82.0
2025-06-17 21:15:00.000 +0900,2025-06-17 21:15:08.092 +0900,25.0,81.9
2025-06-17 21:20:00.000 +0900,2025-06-17 21:20:06.527 +0900,24.9,82.3
2025-06-17 21:25:00.000 +0900,2025-06-17 21:25:04.664 +0900,24.8,82.1
2025-06-17 21:30:00.000 +0900,2025-06-17 21:30:03.068 +0900,24.7,81.3
2025-06-17 21:35:00.000 +0900,2025-06-17 21:35:01.372 +0900,24.7,81.8
2025-06-17 21:40:00.000 +0900,2025-06-17 21:40:10.357 +0900,24.7,82.4
2025-06-17 21:45:00.000 +0900,2025-06-17 21:45:08.775 +0900,24.6,82.5
2025-06-17 21:50:00.000 +0900,2025-06-17 21:50:07.202 +0900,24.6,81.6
2025-06-17 21:55:00.000 +0900,2025-06-17 21:55:05.469 +0900,24.7,81.2
2025-06-17 22:00:00.000 +0900,2025-06-17 22:00:03.829 +0900,24.6,82.4
2025-06-17 22:05:00.000 +0900,2025-06-17 22:05:01.977 +0900,24.7,81.9
2025-06-17 22:10:00.000 +0900,2025-06-17 22:10:00.299 +0900,24.7,82.4
2025-06-17 22:15:00.000 +0900,2025-06-17 22:15:09.302 +0900,24.7,82.7
2025-06-17 22:20:00.000 +0900,2025-06-17 22:20:07.573 +0900,24.6,83.1
2025-06-17 22:25:00.000 +0900,2025-06-17 22:25:05.851 +0900,24.4,83.7
2025-06-17 22:30:00.000 +0900,2025-06-17 22:30:04.113 +0900,24.5,83.6
2025-06-17 22:35:00.000 +0900,2025-06-17 22:35:02.430 +0900,24.3,83.9
2025-06-17 22:40:00.000 +0900,2025-06-17 22:40:00.697 +0900,24.2,84.4
2025-06-17 22:45:00.000 +0900,2025-06-17 22:45:09.695 +0900,24.1,84.6
2025-06-17 22:50:00.000 +0900,2025-06-17 22:50:07.877 +0900,24.2,84.7
2025-06-17 22:55:00.000 +0900,2025-06-17 22:55:06.272 +0900,24.2,84.6
2025-06-17 23:00:00.000 +0900,2025-06-17 23:00:04.499 +0900,24.2,84.8
2025-06-17 23:05:00.000 +0900,2025-06-17 23:05:02.749 +0900,24.2,84.8
2025-06-17 23:10:00.000 +0900,2025-06-17 23:10:01.116 +0900,24.2,85.0
2025-06-17 23:15:00.000 +0900,2025-06-17 23:15:10.090 +0900,24.2,85.4
2025-06-17 23:20:00.000 +0900,2025-06-17 23:20:08.216 +0900,24.2,85.4
2025-06-17 23:25:00.000 +0900,2025-06-17 23:25:06.519 +0900,24.3,85.9
2025-06-17 23:30:00.000 +0900,2025-06-17 23:30:04.771 +0900,24.4,86.0
2025-06-17 23:35:00.000 +0900,2025-06-17 23:35:03.043 +0900,24.7,85.5
2025-06-17 23:40:00.000 +0900,2025-06-17 23:40:01.303 +0900,24.8,85.0
2025-06-17 23:45:00.000 +0900,2025-06-17 23:45:10.462 +0900,24.8,85.1
2025-06-17 23:50:00.000 +0900,2025-06-17 23:50:08.723 +0900,24.7,85.3
2025-06-17 23:55:00.000 +0900,2025-06-17 23:55:06.981 +0900,24.7,85.4
2025-06-18 00:00:00.000 +0900,2025-06-18 00:00:05.251 +0900,24.7,85.4
2025-06-18 00:05:00.000 +0900,2025-06-18 00:05:03.398 +0900,24.7,85.4
2025-06-18 00:10:00.000 +0900,2025-06-18 00:10:01.722 +0900,24.5,85.7
2025-06-18 00:15:00.000 +0900,2025-06-18 00:15:00.063 +0900,24.3,86.0
2025-06-18 00:20:00.000 +0900,2025-06-18 00:20:08.898 +0900,24.3,86.1
2025-06-18 00:25:00.000 +0900,2025-06-18 00:25:07.198 +0900,24.2,86.0
2025-06-18 00:30:00.000 +0900,2025-06-18 00:30:05.451 +0900,24.2,86.1
2025-06-18 00:35:00.000 +0900,2025-06-18 00:35:03.623 +0900,24.1,86.0
2025-06-18 00:40:00.000 +0900,2025-06-18 00:40:01.947 +0900,24.1,85.5
2025-06-18 00:45:00.000 +0900,2025-06-18 00:45:00.375 +0900,24.1,85.5
2025-06-18 00:50:00.000 +0900,2025-06-18 00:50:09.350 +0900,24.0,85.2
2025-06-18 00:55:00.000 +0900,2025-06-18 00:55:07.737 +0900,24.0,85.2
2025-06-18 01:00:00.000 +0900,2025-06-18 01:00:05.884 +0900,24.0,84.9
2025-06-18 01:05:00.000 +0900,2025-06-18 01:05:04.066 +0900,23.9,84.2
2025-06-18 01:10:00.000 +0900,2025-06-18 01:10:02.520 +0900,23.9,84.0
2025-06-18 01:15:00.000 +0900,2025-06-18 01:15:00.920 +0900,23.9,84.0
2025-06-18 01:20:00.000 +0900,2025-06-18 01:20:09.935 +0900,23.9,84.1
2025-06-18 01:25:00.000 +0900,2025-06-18 01:25:08.175 +0900,23.7,84.3
2025-06-18 01:30:00.000 +0900,2025-06-18 01:30:06.526 +0900,23.7,84.4
2025-06-18 01:35:00.000 +0900,2025-06-18 01:35:04.791 +0900,23.7,84.6
2025-06-18 01:40:00.000 +0900,2025-06-18 01:40:02.948 +0900,23.6,84.8
2025-06-18 01:45:00.000 +0900,2025-06-18 01:45:01.204 +0900,23.5,85.1
2025-06-18 01:50:00.000 +0900,2025-06-18 01:50:10.188 +0900,23.5,85.2
2025-06-18 01:55:00.000 +0900,2025-06-18 01:55:08.433 +0900,23.4,85.0
2025-06-18 02:00:00.000 +0900,2025-06-18 02:00:06.733 +0900,23.2,85.1
2025-06-18 02:05:00.000 +0900,2025-06-18 02:05:04.999 +0900,23.1,85.3
2025-06-18 02:10:00.000 +0900,2025-06-18 02:10:03.360 +0900,23.1,85.7
2025-06-18 02:15:00.000 +0900,2025-06-18 02:15:01.614 +0900,23.0,85.9
2025-06-18 02:20:00.000 +0900,2025-06-18 02:20:10.600 +0900,23.1,85.9
2025-06-18 02:25:00.000 +0900,2025-06-18 02:25:08.891 +0900,23.1,85.7
2025-06-18 02:30:00.000 +0900,2025-06-18 02:30:07.283 +0900,23.1,85.6
2025-06-18 02:35:00.000 +0900,2025-06-18 02:35:05.547 +0900,23.0,85.1
2025-06-18 02:40:00.000 +0900,2025-06-18 02:40:03.589 +0900,22.9,84.7
2025-06-18 02:45:00.000 +0900,2025-06-18 02:45:01.890 +0900,23.0,84.3
2025-06-18 02:50:00.000 +0900,2025-06-18 02:50:00.254 +0900,23.0,84.2
2025-06-18 02:55:00.000 +0900,2025-06-18 02:55:09.130 +0900,23.0,84.0
2025-06-18 03:00:00.000 +0900,2025-06-18 03:00:07.433 +0900,23.0,84.1
2025-06-18 03:05:00.000 +0900,2025-06-18 03:05:05.654 +0900,22.9,84.6
2025-06-18 03:10:00.000 +0900,2025-06-18 03:10:03.988 +0900,22.9,84.5
2025-06-18 03:15:00.000 +0900,2025-06-18 03:15:02.254 +0900,22.8,84.7
2025-06-18 03:20:00.000 +0900,2025-06-18 03:20:00.650 +0900,22.8,84.9
2025-06-18 03:25:00.000 +0900,2025-06-18 03:25:09.483 +0900,22.7,85.1
2025-06-18 03:30:00.000 +0900,2025-06-18 03:30:07.795 +0900,22.7,85.1
2025-06-18 03:35:00.000 +0900,2025-06-18 03:35:06.047 +0900,22.7,85.0
2025-06-18 03:40:00.000 +0900,2025-06-18 03:40:04.298 +0900,22.8,85.0
2025-06-18 03:45:00.000 +0900,2025-06-18 03:45:02.611 +0900,22.9,84.9
2025-06-18 03:50:00.000 +0900,2025-06-18 03:50:00.859 +0900,22.8,84.7
2025-06-18 03:55:00.000 +0900,2025-06-18 03:55:09.830 +0900,22.7,84.9
2025-06-18 04:00:00.000 +0900,2025-06-18 04:00:08.148 +0900,22.6,85.1
2025-06-18 04:05:00.000 +0900,2025-06-18 04:05:06.414 +0900,22.6,85.3
2025-06-18 04:10:00.000 +0900,2025-06-18 04:10:04.758 +0900,22.6,85.1
2025-06-18 04:15:00.000 +0900,2025-06-18 04:15:03.023 +0900,22.6,84.9
2025-06-18 04:20:00.000 +0900,2025-06-18 04:20:01.359 +0900,22.5,84.7
2025-06-18 04:25:00.000 +0900,2025-06-18 04:25:10.328 +0900,22.5,84.8
2025-06-18 04:30:00.000 +0900,2025-06-18 04:30:08.595 +0900,22.4,84.5
2025-06-18 04:35:00.000 +0900,2025-06-18 04:35:06.908 +0900,22.5,84.5
2025-06-18 04:40:00.000 +0900,2025-06-18 04:40:05.119 +0900,22.4,84.2
2025-06-18 04:45:00.000 +0900,2025-06-18 04:45:03.418 +0900,22.2,84.2
2025-06-18 04:50:00.000 +0900,2025-06-18 04:50:01.672 +0900,22.2,84.4
2025-06-18 04:55:00.000 +0900,2025-06-18 04:55:10.546 +0900,22.2,84.4
2025-06-18 05:00:00.000 +0900,2025-06-18 05:00:08.952 +0900,22.1,84.7
2025-06-18 05:05:00.000 +0900,2025-06-18 05:05:07.362 +0900,22.0,84.9
2025-06-18 05:10:00.000 +0900,2025-06-18 05:10:05.587 +0900,21.9,85.1
2025-06-18 05:15:00.000 +0900,2025-06-18 05:15:03.993 +0900,21.9,85.2
2025-06-18 05:20:00.000 +0900,2025-06-18 05:20:02.233 +0900,22.0,85.2
2025-06-18 05:25:00.000 +0900,2025-06-18 05:25:00.555 +0900,22.0,85.1
2025-06-18 05:30:00.000 +0900,2025-06-18 05:30:09.400 +0900,22.1,85.0
2025-06-18 05:35:00.000 +0900,2025-06-18 05:35:07.807 +0900,22.1,84.6
2025-06-18 05:40:00.000 +0900,2025-06-18 05:40:06.105 +0900,22.3,84.5
2025-06-18 05:45:00.000 +0900,2025-06-18 05:45:04.371 +0900,22.2,84.4
2025-06-18 05:50:00.000 +0900,2025-06-18 05:50:02.661 +0900,22.4,84.1
2025-06-18 05:55:00.000 +0900,2025-06-18 05:55:00.936 +0900,22.5,83.9
2025-06-18 06:00:00.000 +0900,2025-06-18 06:00:09.931 +0900,22.7,83.5
2025-06-18 06:05:00.000 +0900,2025-06-18 06:05:08.354 +0900,22.8,83.5
2025-06-18 06:10:00.000 +0900,2025-06-18 06:10:06.688 +0900,23.0,83.2
2025-06-18 06:15:00.000 +0900,2025-06-18 06:15:05.127 +0900,23.2,82.9
2025-06-18 06:20:00.000 +0900,2025-06-18 06:20:14.192 +0900,23.6,81.9
2025-06-18 06:25:00.000 +0900,2025-06-18 06:25:01.742 +0900,23.8,80.8
2025-06-18 06:30:00.000 +0900,2025-06-18 06:30:10.752 +0900,24.1,79.8
2025-06-18 06:35:00.000 +0900,2025-06-18 06:35:09.009 +0900,24.1,79.0
2025-06-18 06:40:00.000 +0900,2025-06-18 06:40:07.134 +0900,24.0,78.4
2025-06-18 06:45:00.000 +0900,2025-06-18 06:45:05.384 +0900,24.2,78.4
2025-06-18 06:50:00.000 +0900,2025-06-18 06:50:03.696 +0900,25.0,75.9
2025-06-18 06:55:00.000 +0900,2025-06-18 06:55:01.962 +0900,25.4,74.5
2025-06-18 07:00:00.000 +0900,2025-06-18 07:00:00.402 +0900,25.7,74.2
2025-06-18 07:05:00.000 +0900,2025-06-18 07:05:09.385 +0900,26.2,72.8
2025-06-18 07:10:00.000 +0900,2025-06-18 07:10:07.444 +0900,26.5,71.2
2025-06-18 07:15:00.000 +0900,2025-06-18 07:15:05.872 +0900,26.0,71.6
2025-06-18 07:20:00.000 +0900,2025-06-18 07:20:04.212 +0900,25.9,73.1
2025-06-18 07:25:00.000 +0900,2025-06-18 07:25:02.533 +0900,26.1,71.8
2025-06-18 07:30:00.000 +0900,2025-06-18 07:30:00.801 +0900,25.9,72.3
2025-06-18 07:35:00.000 +0900,2025-06-18 07:35:09.677 +0900,26.1,71.6
2025-06-18 07:40:00.000 +0900,2025-06-18 07:40:08.231 +0900,26.5,71.2
2025-06-18 07:45:00.000 +0900,2025-06-18 07:45:06.391 +0900,26.8,70.5
2025-06-18 07:50:00.000 +0900,2025-06-18 07:50:15.275 +0900,27.1,69.3
2025-06-18 07:55:00.000 +0900,2025-06-18 07:55:02.976 +0900,27.1,68.8
2025-06-18 08:00:00.000 +0900,2025-06-18 08:00:01.392 +0900,26.9,68.5
2025-06-18 08:05:00.000 +0900,2025-06-18 08:05:10.265 +0900,27.2,68.8
2025-06-18 08:10:00.000 +0900,2025-06-18 08:10:08.592 +0900,28.8,64.3
2025-06-18 08:15:00.000 +0900,2025-06-18 08:15:06.846 +0900,29.6,61.4
2025-06-18 08:20:00.000 +0900,2025-06-18 08:20:05.110 +0900,29.0,63.0
2025-06-18 08:25:00.000 +0900,2025-06-18 08:25:03.398 +0900,29.9,63.0
2025-06-18 08:30:00.000 +0900,2025-06-18 08:30:01.656 +0900,31.6,56.3
2025-06-18 08:35:00.000 +0900,2025-06-18 08:35:10.586 +0900,34.6,52.4
2025-06-18 08:40:00.000 +0900,2025-06-18 08:40:08.889 +0900,34.0,51.3
2025-06-18 08:45:00.000 +0900,2025-06-18 08:45:07.164 +0900,34.9,49.2
2025-06-18 08:50:00.000 +0900,2025-06-18 08:50:05.464 +0900,35.6,46.3
2025-06-18 08:55:00.000 +0900,2025-06-18 08:55:03.731 +0900,35.4,46.7
2025-06-18 09:00:00.000 +0900,2025-06-18 09:00:02.169 +0900,35.2,48.2
2025-06-18 09:05:00.000 +0900,2025-06-18 09:05:00.445 +0900,35.2,47.2
2025-06-18 09:10:00.000 +0900,2025-06-18 09:10:09.195 +0900,35.7,46.8
2025-06-18 09:15:00.000 +0900,2025-06-18 09:15:07.486 +0900,35.5,48.3
2025-06-18 09:20:00.000 +0900,2025-06-18 09:20:05.881 +0900,35.8,46.6
2025-06-18 09:25:00.000 +0900,2025-06-18 09:25:04.325 +0900,36.0,45.7
2025-06-18 09:30:00.000 +0900,2025-06-18 09:30:02.549 +0900,36.0,46.1
2025-06-18 09:35:00.000 +0900,2025-06-18 09:35:00.861 +0900,35.7,45.4
2025-06-18 09:40:00.000 +0900,2025-06-18 09:40:09.736 +0900,35.9,46.2
2025-06-18 09:45:00.000 +0900,2025-06-18 09:45:08.090 +0900,36.3,45.5
2025-06-18 09:50:00.000 +0900,2025-06-18 09:50:06.345 +0900,36.2,44.6
2025-06-18 09:55:00.000 +0900,2025-06-18 09:55:04.656 +0900,35.3,48.0
2025-06-18 10:00:00.000 +0900,2025-06-18 10:00:02.768 +0900,35.8,46.5
2025-06-18 10:05:00.000 +0900,2025-06-18 10:05:01.207 +0900,36.1,45.5
2025-06-18 10:10:00.000 +0900,2025-06-18 10:10:10.120 +0900,36.8,45.2
2025-06-18 10:15:00.000 +0900,2025-06-18 10:15:08.373 +0900,36.9,43.8
2025-06-18 10:20:00.000 +0900,2025-06-18 10:20:06.673 +0900,37.6,42.2
2025-06-18 10:25:00.000 +0900,2025-06-18 10:25:04.947 +0900,37.9,42.4
2025-06-18 10:30:00.000 +0900,2025-06-18 10:30:03.373 +0900,37.9,41.2
2025-06-18 10:35:00.000 +0900,2025-06-18 10:35:01.930 +0900,37.9,40.8
2025-06-18 10:40:00.000 +0900,2025-06-18 10:40:00.082 +0900,38.3,40.8
2025-06-18 10:45:00.000 +0900,2025-06-18 10:45:09.065 +0900,38.7,39.8
2025-06-18 10:50:00.000 +0900,2025-06-18 10:50:18.071 +0900,39.0,39.2
2025-06-18 10:55:00.000 +0900,2025-06-18 10:55:05.512 +0900,39.8,40.1
2025-06-18 11:00:00.000 +0900,2025-06-18 11:00:03.811 +0900,39.5,36.9
2025-06-18 11:05:00.000 +0900,2025-06-18 11:05:02.033 +0900,39.3,38.5
2025-06-18 11:10:00.000 +0900,2025-06-18 11:10:00.430 +0900,40.1,37.8
2025-06-18 11:15:00.000 +0900,2025-06-18 11:15:09.219 +0900,40.5,36.3
2025-06-18 11:20:00.000 +0900,2025-06-18 11:20:07.468 +0900,40.2,36.6
2025-06-18 11:25:00.000 +0900,2025-06-18 11:25:05.876 +0900,40.5,36.1
2025-06-18 11:30:00.000 +0900,2025-06-18 11:30:04.129 +0900,40.6,36.1
2025-06-18 11:35:00.000 +0900,2025-06-18 11:35:02.406 +0900,40.5,35.7
2025-06-18 11:40:00.000 +0900,2025-06-18 11:40:00.845 +0900,40.3,37.1
2025-06-18 11:45:00.000 +0900,2025-06-18 11:45:09.632 +0900,40.7,36.7
2025-06-18 11:50:00.000 +0900,2025-06-18 11:50:07.922 +0900,41.1,36.3
2025-06-18 11:55:00.000 +0900,2025-06-18 11:55:06.002 +0900,41.7,36.1
2025-06-18 12:00:00.000 +0900,2025-06-18 12:00:04.172 +0900,41.6,34.1
2025-06-18 12:05:00.000 +0900,2025-06-18 12:05:02.576 +0900,40.6,34.0
